Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	json	split
Whereas T cells from young subjects stimulated with cross - linked anti - CD3epsilon mAb OKT3 plus PMA or with the lectin PHA plus PMA demonstrated considerable increases in c - Fos protein expression, the expression of c - Fos but not c - Jun was markedly reduced in stimulated T cells from certain elderly subjects.	cross - linked anti - CD3epsilon mAb,52,88,Gene/Protein	OKT3,89,93,Gene/Protein	lectin,115,121,Gene/Protein	PHA,122,125,Gene/Protein	c - Fos,174,181,Gene/Protein	c - Fos,220,227,Gene/Protein	c - Jun,236,243,Gene/Protein	"[{""token"": ""cross - linked anti - CD3epsilon mAb"", ""start_span"": 52, ""end_span"": 88, ""type"": ""Gene/Protein""}, {""token"": ""OKT3"", ""start_span"": 89, ""end_span"": 93, ""type"": ""Gene/Protein""}, {""token"": ""lectin"", ""start_span"": 115, ""end_span"": 121, ""type"": ""Gene/Protein""}, {""token"": ""PHA"", ""start_span"": 122, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""c - Fos"", ""start_span"": 174, ""end_span"": 181, ""type"": ""Gene/Protein""}, {""token"": ""c - Fos"", ""start_span"": 220, ""end_span"": 227, ""type"": ""Gene/Protein""}, {""token"": ""c - Jun"", ""start_span"": 236, ""end_span"": 243, ""type"": ""Gene/Protein""}]"	train
Total mRNA was extracted from T cells, and using RT - PCR, changes in the production of IL - 2 and RA receptors ( RAR) - alpha, beta, gamma mRNA were determined.	mRNA,6,10,Gene/Protein	IL - 2,88,94,Gene/Protein	RA receptors,99,111,Gene/Protein	RAR,114,117,Gene/Protein	alpha,121,126,Gene/Protein	beta,128,132,Gene/Protein	gamma mRNA,134,144,Gene/Protein	"[{""token"": ""mRNA"", ""start_span"": 6, ""end_span"": 10, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 88, ""end_span"": 94, ""type"": ""Gene/Protein""}, {""token"": ""RA receptors"", ""start_span"": 99, ""end_span"": 111, ""type"": ""Gene/Protein""}, {""token"": ""RAR"", ""start_span"": 114, ""end_span"": 117, ""type"": ""Gene/Protein""}, {""token"": ""alpha"", ""start_span"": 121, ""end_span"": 126, ""type"": ""Gene/Protein""}, {""token"": ""beta"", ""start_span"": 128, ""end_span"": 132, ""type"": ""Gene/Protein""}, {""token"": ""gamma mRNA"", ""start_span"": 134, ""end_span"": 144, ""type"": ""Gene/Protein""}]"	train
ALY is a ubiquitously expressed, nuclear protein that specifically associates with the activation domains of LEF - 1 and AML - 1 ( CBF alpha2, PEBP2 alpha ( B), which is another protein component of the TCR alpha enhancer complex.	ALY,0,3,Gene/Protein	activation domains,87,105,Gene/Protein	LEF - 1,109,116,Gene/Protein	AML - 1,121,128,Gene/Protein	CBF alpha2,131,141,Gene/Protein	PEBP2 alpha,143,154,Gene/Protein	TCR alpha enhancer complex,203,229,Gene/Protein	"[{""token"": ""ALY"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene/Protein""}, {""token"": ""activation domains"", ""start_span"": 87, ""end_span"": 105, ""type"": ""Gene/Protein""}, {""token"": ""LEF - 1"", ""start_span"": 109, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""AML - 1"", ""start_span"": 121, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""CBF alpha2"", ""start_span"": 131, ""end_span"": 141, ""type"": ""Gene/Protein""}, {""token"": ""PEBP2 alpha"", ""start_span"": 143, ""end_span"": 154, ""type"": ""Gene/Protein""}, {""token"": ""TCR alpha enhancer complex"", ""start_span"": 203, ""end_span"": 229, ""type"": ""Gene/Protein""}]"	train
Functional studies showed a 2. 5 - fold increase in promoter activity when this 19 - bp binding site was deleted in the reporter constructs IL - 1beta / CAT and IL - 1beta / SV40 promoter / CAT.	19 - bp binding site,80,100,Gene/Protein	reporter constructs,120,139,Gene/Protein	IL - 1beta,140,150,Gene/Protein	/ CAT,151,156,Gene/Protein	IL - 1beta,161,171,Gene/Protein	/ SV40 promoter,172,187,Gene/Protein	/ CAT,188,193,Gene/Protein	"[{""token"": ""19 - bp binding site"", ""start_span"": 80, ""end_span"": 100, ""type"": ""Gene/Protein""}, {""token"": ""reporter constructs"", ""start_span"": 120, ""end_span"": 139, ""type"": ""Gene/Protein""}, {""token"": ""IL - 1beta"", ""start_span"": 140, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""/ CAT"", ""start_span"": 151, ""end_span"": 156, ""type"": ""Gene/Protein""}, {""token"": ""IL - 1beta"", ""start_span"": 161, ""end_span"": 171, ""type"": ""Gene/Protein""}, {""token"": ""/ SV40 promoter"", ""start_span"": 172, ""end_span"": 187, ""type"": ""Gene/Protein""}, {""token"": ""/ CAT"", ""start_span"": 188, ""end_span"": 193, ""type"": ""Gene/Protein""}]"	train
This identification, initially made by microsequence analysis, was verified by showing that ( i) LR1 - DNA binding activity increased in B cells transfected with a nucleolin cDNA expression construct; ( ii) LR1 - DNA binding activity was recognized by antibodies raised against recombinant human nucleolin; and ( iii) in B cells transfected with epitope - tagged nucleolin expression constructs, the LR1 - DNA complex was recognized by the anti - tag antibody.	LR1,97,100,Gene/Protein	nucleolin cDNA expression construct,164,199,Gene/Protein	LR1,207,210,Gene/Protein	recombinant human nucleolin,278,305,Gene/Protein	epitope - tagged nucleolin expression constructs,346,394,Gene/Protein	LR1 - DNA complex,400,417,Gene/Protein	anti - tag antibody,440,459,Gene/Protein	"[{""token"": ""LR1"", ""start_span"": 97, ""end_span"": 100, ""type"": ""Gene/Protein""}, {""token"": ""nucleolin cDNA expression construct"", ""start_span"": 164, ""end_span"": 199, ""type"": ""Gene/Protein""}, {""token"": ""LR1"", ""start_span"": 207, ""end_span"": 210, ""type"": ""Gene/Protein""}, {""token"": ""recombinant human nucleolin"", ""start_span"": 278, ""end_span"": 305, ""type"": ""Gene/Protein""}, {""token"": ""epitope - tagged nucleolin expression constructs"", ""start_span"": 346, ""end_span"": 394, ""type"": ""Gene/Protein""}, {""token"": ""LR1 - DNA complex"", ""start_span"": 400, ""end_span"": 417, ""type"": ""Gene/Protein""}, {""token"": ""anti - tag antibody"", ""start_span"": 440, ""end_span"": 459, ""type"": ""Gene/Protein""}]"	train
Phosphoinositide 3 - kinase ( PI 3 - kinase) is activated by a diverse set of receptors that determine T - cell function, including the T - cell antigen receptor ( TCR), the costimulatory receptor CD28, and negative regulators of T - cell activation such as CTLA - 4.	Phosphoinositide 3 - kinase,0,27,Gene/Protein	PI 3 - kinase,30,43,Gene/Protein	T - cell antigen receptor,136,161,Gene/Protein	TCR,164,167,Gene/Protein	costimulatory receptor CD28,174,201,Gene/Protein	negative regulators,207,226,Gene/Protein	CTLA - 4,258,266,Gene/Protein	"[{""token"": ""Phosphoinositide 3 - kinase"", ""start_span"": 0, ""end_span"": 27, ""type"": ""Gene/Protein""}, {""token"": ""PI 3 - kinase"", ""start_span"": 30, ""end_span"": 43, ""type"": ""Gene/Protein""}, {""token"": ""T - cell antigen receptor"", ""start_span"": 136, ""end_span"": 161, ""type"": ""Gene/Protein""}, {""token"": ""TCR"", ""start_span"": 164, ""end_span"": 167, ""type"": ""Gene/Protein""}, {""token"": ""costimulatory receptor CD28"", ""start_span"": 174, ""end_span"": 201, ""type"": ""Gene/Protein""}, {""token"": ""negative regulators"", ""start_span"": 207, ""end_span"": 226, ""type"": ""Gene/Protein""}, {""token"": ""CTLA - 4"", ""start_span"": 258, ""end_span"": 266, ""type"": ""Gene/Protein""}]"	train
These effects of PI 3 - kinase were not mediated by previously identified PI 3 - kinase effectors, such as protein kinase B, a positive regulator of PI 3 - kinase, or the GTPase Rac, and are therefore likely to involve a novel, as yet unknown, effector molecule.	PI 3 - kinase,17,30,Gene/Protein	PI 3 - kinase effectors,74,97,Gene/Protein	protein kinase B,107,123,Gene/Protein	positive regulator,127,145,Gene/Protein	PI 3 - kinase,149,162,Gene/Protein	GTPase Rac,171,181,Gene/Protein	effector molecule,244,261,Gene/Protein	"[{""token"": ""PI 3 - kinase"", ""start_span"": 17, ""end_span"": 30, ""type"": ""Gene/Protein""}, {""token"": ""PI 3 - kinase effectors"", ""start_span"": 74, ""end_span"": 97, ""type"": ""Gene/Protein""}, {""token"": ""protein kinase B"", ""start_span"": 107, ""end_span"": 123, ""type"": ""Gene/Protein""}, {""token"": ""positive regulator"", ""start_span"": 127, ""end_span"": 145, ""type"": ""Gene/Protein""}, {""token"": ""PI 3 - kinase"", ""start_span"": 149, ""end_span"": 162, ""type"": ""Gene/Protein""}, {""token"": ""GTPase Rac"", ""start_span"": 171, ""end_span"": 181, ""type"": ""Gene/Protein""}, {""token"": ""effector molecule"", ""start_span"": 244, ""end_span"": 261, ""type"": ""Gene/Protein""}]"	train
Following intracranial inoculation in mice, both VZV gE - HSV ( TK) and VZV IE62 - HSV ( gC) induced an IgG response against VZV gE or VZV IE62.	VZV gE - HSV,49,61,Gene/Protein	TK,64,66,Gene/Protein	VZV IE62 - HSV,72,86,Gene/Protein	gC,89,91,Gene/Protein	IgG,104,107,Gene/Protein	VZV gE,125,131,Gene/Protein	VZV IE62,135,143,Gene/Protein	"[{""token"": ""VZV gE - HSV"", ""start_span"": 49, ""end_span"": 61, ""type"": ""Gene/Protein""}, {""token"": ""TK"", ""start_span"": 64, ""end_span"": 66, ""type"": ""Gene/Protein""}, {""token"": ""VZV IE62 - HSV"", ""start_span"": 72, ""end_span"": 86, ""type"": ""Gene/Protein""}, {""token"": ""gC"", ""start_span"": 89, ""end_span"": 91, ""type"": ""Gene/Protein""}, {""token"": ""IgG"", ""start_span"": 104, ""end_span"": 107, ""type"": ""Gene/Protein""}, {""token"": ""VZV gE"", ""start_span"": 125, ""end_span"": 131, ""type"": ""Gene/Protein""}, {""token"": ""VZV IE62"", ""start_span"": 135, ""end_span"": 143, ""type"": ""Gene/Protein""}]"	train
We have developed a novel assay to monitor the active, GTP - bound form of Rap1 based on the differential affinity of Rap1GTP and Rap1GDP for the Rap binding domain of RalGDS ( RBD).	GTP - bound form,55,71,Gene/Protein	Rap1,75,79,Gene/Protein	Rap1GTP,118,125,Gene/Protein	Rap1GDP,130,137,Gene/Protein	Rap binding domain,146,164,Gene/Protein	RalGDS,168,174,Gene/Protein	RBD,177,180,Gene/Protein	"[{""token"": ""GTP - bound form"", ""start_span"": 55, ""end_span"": 71, ""type"": ""Gene/Protein""}, {""token"": ""Rap1"", ""start_span"": 75, ""end_span"": 79, ""type"": ""Gene/Protein""}, {""token"": ""Rap1GTP"", ""start_span"": 118, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""Rap1GDP"", ""start_span"": 130, ""end_span"": 137, ""type"": ""Gene/Protein""}, {""token"": ""Rap binding domain"", ""start_span"": 146, ""end_span"": 164, ""type"": ""Gene/Protein""}, {""token"": ""RalGDS"", ""start_span"": 168, ""end_span"": 174, ""type"": ""Gene/Protein""}, {""token"": ""RBD"", ""start_span"": 177, ""end_span"": 180, ""type"": ""Gene/Protein""}]"	train
In addition, the Ets - NF - kappaB / NFAT interaction requires the presence of DNA binding sites for both proteins, as it is abolished by the DNA intercalating agents propidium iodide and ethidium bromide and enhanced by the presence of synthetic oligonucleotides containing binding sites for Ets and NF - kappaB proteins.	Ets,17,20,Gene/Protein	NF - kappaB,23,34,Gene/Protein	NFAT,37,41,Gene/Protein	DNA binding sites,79,96,Gene/Protein	binding sites,275,288,Gene/Protein	Ets,293,296,Gene/Protein	NF - kappaB proteins,301,321,Gene/Protein	"[{""token"": ""Ets"", ""start_span"": 17, ""end_span"": 20, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 23, ""end_span"": 34, ""type"": ""Gene/Protein""}, {""token"": ""NFAT"", ""start_span"": 37, ""end_span"": 41, ""type"": ""Gene/Protein""}, {""token"": ""DNA binding sites"", ""start_span"": 79, ""end_span"": 96, ""type"": ""Gene/Protein""}, {""token"": ""binding sites"", ""start_span"": 275, ""end_span"": 288, ""type"": ""Gene/Protein""}, {""token"": ""Ets"", ""start_span"": 293, ""end_span"": 296, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB proteins"", ""start_span"": 301, ""end_span"": 321, ""type"": ""Gene/Protein""}]"	train
We considered four bZIP transcription factors as candidates for this putative IL - 3 - regulated factor, each of which binds avidly to the DNA consensus sequence recognized by E2A - HLF and is related to the Caenorhabditis elegans CES - 2 ( cell death specification protein) neuron - specific mediator of cell death.	bZIP transcription factors,19,45,Gene/Protein	IL - 3 - regulated factor,78,103,Gene/Protein	DNA consensus sequence,139,161,Gene/Protein	E2A - HLF,176,185,Gene/Protein	Caenorhabditis elegans CES - 2,208,238,Gene/Protein	cell death specification protein,241,273,Gene/Protein	neuron - specific mediator of cell death,275,315,Gene/Protein	"[{""token"": ""bZIP transcription factors"", ""start_span"": 19, ""end_span"": 45, ""type"": ""Gene/Protein""}, {""token"": ""IL - 3 - regulated factor"", ""start_span"": 78, ""end_span"": 103, ""type"": ""Gene/Protein""}, {""token"": ""DNA consensus sequence"", ""start_span"": 139, ""end_span"": 161, ""type"": ""Gene/Protein""}, {""token"": ""E2A - HLF"", ""start_span"": 176, ""end_span"": 185, ""type"": ""Gene/Protein""}, {""token"": ""Caenorhabditis elegans CES - 2"", ""start_span"": 208, ""end_span"": 238, ""type"": ""Gene/Protein""}, {""token"": ""cell death specification protein"", ""start_span"": 241, ""end_span"": 273, ""type"": ""Gene/Protein""}, {""token"": ""neuron - specific mediator of cell death"", ""start_span"": 275, ""end_span"": 315, ""type"": ""Gene/Protein""}]"	train
By using a reverse transcription - PCR - based approach and a set of primers specific for the DNA - binding domains of highly homologous members of the C / EBP family of transcriptional regulators, we have cloned a novel human gene encoding a member of the C / EBP gene family, identified as the human homolog of CRP1, C / EBP - epsilon.	DNA - binding domains,94,115,Gene/Protein	C / EBP family,152,166,Gene/Protein	transcriptional regulators,170,196,Gene/Protein	novel human gene,215,231,Gene/Protein	C / EBP gene family,257,276,Gene/Protein	CRP1,313,317,Gene/Protein	C / EBP - epsilon,319,336,Gene/Protein	"[{""token"": ""DNA - binding domains"", ""start_span"": 94, ""end_span"": 115, ""type"": ""Gene/Protein""}, {""token"": ""C / EBP family"", ""start_span"": 152, ""end_span"": 166, ""type"": ""Gene/Protein""}, {""token"": ""transcriptional regulators"", ""start_span"": 170, ""end_span"": 196, ""type"": ""Gene/Protein""}, {""token"": ""novel human gene"", ""start_span"": 215, ""end_span"": 231, ""type"": ""Gene/Protein""}, {""token"": ""C / EBP gene family"", ""start_span"": 257, ""end_span"": 276, ""type"": ""Gene/Protein""}, {""token"": ""CRP1"", ""start_span"": 313, ""end_span"": 317, ""type"": ""Gene/Protein""}, {""token"": ""C / EBP - epsilon"", ""start_span"": 319, ""end_span"": 336, ""type"": ""Gene/Protein""}]"	train
CD4 + T cells costimulated with the A6H mAb upregulated CD80, CD86, CD71, interleukin - 2 ( IL - 2) R alpha, IL - 2R beta and IL - 2R gamma, while no corresponding up - regulation of these cell surface molecules was seen in CD8 + T cells.	A6H mAb,36,43,Gene/Protein	CD80,56,60,Gene/Protein	CD86,62,66,Gene/Protein	CD71,68,72,Gene/Protein	IL - 2R beta,109,121,Gene/Protein	IL - 2R gamma,126,139,Gene/Protein	cell surface molecules,189,211,Gene/Protein	"[{""token"": ""A6H mAb"", ""start_span"": 36, ""end_span"": 43, ""type"": ""Gene/Protein""}, {""token"": ""CD80"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Gene/Protein""}, {""token"": ""CD86"", ""start_span"": 62, ""end_span"": 66, ""type"": ""Gene/Protein""}, {""token"": ""CD71"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2R beta"", ""start_span"": 109, ""end_span"": 121, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2R gamma"", ""start_span"": 126, ""end_span"": 139, ""type"": ""Gene/Protein""}, {""token"": ""cell surface molecules"", ""start_span"": 189, ""end_span"": 211, ""type"": ""Gene/Protein""}]"	train
Using electrophoretic mobility shift analysis we demonstrated that the promoter region spanning base pairs - 1 to - 275, which contains several putative binding sites for transcription factors, is bound by nuclear factors Sp1 and IRBP but not by C / EBPs.	promoter region,71,86,Gene/Protein	base pairs - 1 to - 275,96,119,Gene/Protein	transcription factors,171,192,Gene/Protein	nuclear factors,206,221,Gene/Protein	Sp1,222,225,Gene/Protein	IRBP,230,234,Gene/Protein	C / EBPs,246,254,Gene/Protein	"[{""token"": ""promoter region"", ""start_span"": 71, ""end_span"": 86, ""type"": ""Gene/Protein""}, {""token"": ""base pairs - 1 to - 275"", ""start_span"": 96, ""end_span"": 119, ""type"": ""Gene/Protein""}, {""token"": ""transcription factors"", ""start_span"": 171, ""end_span"": 192, ""type"": ""Gene/Protein""}, {""token"": ""nuclear factors"", ""start_span"": 206, ""end_span"": 221, ""type"": ""Gene/Protein""}, {""token"": ""Sp1"", ""start_span"": 222, ""end_span"": 225, ""type"": ""Gene/Protein""}, {""token"": ""IRBP"", ""start_span"": 230, ""end_span"": 234, ""type"": ""Gene/Protein""}, {""token"": ""C / EBPs"", ""start_span"": 246, ""end_span"": 254, ""type"": ""Gene/Protein""}]"	train
Activation of T lymphocytes by Ags or cytokines results in translocation of the transcription factors NF - kappa B, AP - 1, NFAT, and STAT from the cytoplasm into the nucleus.	Ags,31,34,Gene/Protein	cytokines,38,47,Gene/Protein	transcription factors,80,101,Gene/Protein	NF - kappa B,102,114,Gene/Protein	AP - 1,116,122,Gene/Protein	NFAT,124,128,Gene/Protein	STAT,134,138,Gene/Protein	"[{""token"": ""Ags"", ""start_span"": 31, ""end_span"": 34, ""type"": ""Gene/Protein""}, {""token"": ""cytokines"", ""start_span"": 38, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""transcription factors"", ""start_span"": 80, ""end_span"": 101, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 102, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""AP - 1"", ""start_span"": 116, ""end_span"": 122, ""type"": ""Gene/Protein""}, {""token"": ""NFAT"", ""start_span"": 124, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""STAT"", ""start_span"": 134, ""end_span"": 138, ""type"": ""Gene/Protein""}]"	train
Besides ligand - induced receptor heterodimerization and contacts of the two IL - 4 receptor subunits alpha and gamma with Janus kinases JAK1 and JAK3 a prominent constitutive binding between JAK1 and signal transducer and activator of transcription STAT5 was detected.	IL - 4 receptor subunits alpha and gamma,77,117,Gene/Protein	Janus kinases,123,136,Gene/Protein	JAK1,137,141,Gene/Protein	JAK3,146,150,Gene/Protein	JAK1,192,196,Gene/Protein	signal transducer and activator of transcription,201,249,Gene/Protein	STAT5,250,255,Gene/Protein	"[{""token"": ""IL - 4 receptor subunits alpha and gamma"", ""start_span"": 77, ""end_span"": 117, ""type"": ""Gene/Protein""}, {""token"": ""Janus kinases"", ""start_span"": 123, ""end_span"": 136, ""type"": ""Gene/Protein""}, {""token"": ""JAK1"", ""start_span"": 137, ""end_span"": 141, ""type"": ""Gene/Protein""}, {""token"": ""JAK3"", ""start_span"": 146, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""JAK1"", ""start_span"": 192, ""end_span"": 196, ""type"": ""Gene/Protein""}, {""token"": ""signal transducer and activator of transcription"", ""start_span"": 201, ""end_span"": 249, ""type"": ""Gene/Protein""}, {""token"": ""STAT5"", ""start_span"": 250, ""end_span"": 255, ""type"": ""Gene/Protein""}]"	train
The effect of both cytokines on the monocyte maturation / differentiation ( CD11b, CD13, and CD26) and other macrophage markers ( CD14 and CD68) was examined.	cytokines,19,28,Gene/Protein	CD11b,76,81,Gene/Protein	CD13,83,87,Gene/Protein	CD26,93,97,Gene/Protein	macrophage markers,109,127,Gene/Protein	CD14,130,134,Gene/Protein	CD68,139,143,Gene/Protein	"[{""token"": ""cytokines"", ""start_span"": 19, ""end_span"": 28, ""type"": ""Gene/Protein""}, {""token"": ""CD11b"", ""start_span"": 76, ""end_span"": 81, ""type"": ""Gene/Protein""}, {""token"": ""CD13"", ""start_span"": 83, ""end_span"": 87, ""type"": ""Gene/Protein""}, {""token"": ""CD26"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Gene/Protein""}, {""token"": ""macrophage markers"", ""start_span"": 109, ""end_span"": 127, ""type"": ""Gene/Protein""}, {""token"": ""CD14"", ""start_span"": 130, ""end_span"": 134, ""type"": ""Gene/Protein""}, {""token"": ""CD68"", ""start_span"": 139, ""end_span"": 143, ""type"": ""Gene/Protein""}]"	train
