Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
Transient transfections using reporter constructs with multiples of transcription factor binding sites from the IL - 2 promoter [ distal nuclear factor ( NF) - AT, proximal NF - AT, AP - 1 / Octamer ( UPS) or NF - chi B ( TCEd) sites] were performed.	reporter constructs,30,49,Gene/Protein	transcription factor binding sites,68,102,Gene/Protein	IL - 2 promoter,112,127,Gene/Protein	proximal NF - AT,164,180,Gene/Protein	AP - 1 / Octamer,182,198,Gene/Protein	UPS,201,204,Gene/Protein	NF - chi B,209,219,Gene/Protein	TCEd,222,226,Gene/Protein	"[{""token"": ""reporter constructs"", ""start_span"": 30, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""transcription factor binding sites"", ""start_span"": 68, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2 promoter"", ""start_span"": 112, ""end_span"": 127, ""type"": ""Gene/Protein""}, {""token"": ""proximal NF - AT"", ""start_span"": 164, ""end_span"": 180, ""type"": ""Gene/Protein""}, {""token"": ""AP - 1 / Octamer"", ""start_span"": 182, ""end_span"": 198, ""type"": ""Gene/Protein""}, {""token"": ""UPS"", ""start_span"": 201, ""end_span"": 204, ""type"": ""Gene/Protein""}, {""token"": ""NF - chi B"", ""start_span"": 209, ""end_span"": 219, ""type"": ""Gene/Protein""}, {""token"": ""TCEd"", ""start_span"": 222, ""end_span"": 226, ""type"": ""Gene/Protein""}]"	train
We have previously shown that a human B lymphoma cell line, B104, expressed surface IgM ( sIgM) and surface IgD ( sIgD), and that crosslinking of sIgM and sIgD by anti - IgM antibody ( Ab) and anti - IgD Ab, respectively, induced Ca2 + influx to almost the same degree, whereas only sIgM - crosslinking caused B104 cell death.	surface IgM,76,87,Gene/Protein	sIgM,90,94,Gene/Protein	surface IgD,100,111,Gene/Protein	sIgD,114,118,Gene/Protein	sIgM,146,150,Gene/Protein	sIgD,155,159,Gene/Protein	anti - IgD Ab,193,206,Gene/Protein	sIgM,283,287,Gene/Protein	"[{""token"": ""surface IgM"", ""start_span"": 76, ""end_span"": 87, ""type"": ""Gene/Protein""}, {""token"": ""sIgM"", ""start_span"": 90, ""end_span"": 94, ""type"": ""Gene/Protein""}, {""token"": ""surface IgD"", ""start_span"": 100, ""end_span"": 111, ""type"": ""Gene/Protein""}, {""token"": ""sIgD"", ""start_span"": 114, ""end_span"": 118, ""type"": ""Gene/Protein""}, {""token"": ""sIgM"", ""start_span"": 146, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""sIgD"", ""start_span"": 155, ""end_span"": 159, ""type"": ""Gene/Protein""}, {""token"": ""anti - IgD Ab"", ""start_span"": 193, ""end_span"": 206, ""type"": ""Gene/Protein""}, {""token"": ""sIgM"", ""start_span"": 283, ""end_span"": 287, ""type"": ""Gene/Protein""}]"	train
Although IL - 2 and IFN - alpha activated STAT1 alpha and STAT5, IL - 2 predominantly activated STAT5, while IFN - alpha predominantly activated STAT1 alpha.	IL - 2,9,15,Gene/Protein	IFN - alpha,20,31,Gene/Protein	STAT1 alpha,42,53,Gene/Protein	STAT5,58,63,Gene/Protein	IL - 2,65,71,Gene/Protein	STAT5,96,101,Gene/Protein	IFN - alpha,109,120,Gene/Protein	STAT1 alpha,145,156,Gene/Protein	"[{""token"": ""IL - 2"", ""start_span"": 9, ""end_span"": 15, ""type"": ""Gene/Protein""}, {""token"": ""IFN - alpha"", ""start_span"": 20, ""end_span"": 31, ""type"": ""Gene/Protein""}, {""token"": ""STAT1 alpha"", ""start_span"": 42, ""end_span"": 53, ""type"": ""Gene/Protein""}, {""token"": ""STAT5"", ""start_span"": 58, ""end_span"": 63, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 65, ""end_span"": 71, ""type"": ""Gene/Protein""}, {""token"": ""STAT5"", ""start_span"": 96, ""end_span"": 101, ""type"": ""Gene/Protein""}, {""token"": ""IFN - alpha"", ""start_span"": 109, ""end_span"": 120, ""type"": ""Gene/Protein""}, {""token"": ""STAT1 alpha"", ""start_span"": 145, ""end_span"": 156, ""type"": ""Gene/Protein""}]"	train
Phorbol ester treatment of monocytes inhibited IFN alpha - stimulated tyrosine phosphorylation of the transcription factors Stat1alpha, Stat2, and Stat3 and of the tyrosine kinase Tyk2 but had no effect on IFN - gamma activation of Stat1alpha.	transcription factors,102,123,Gene/Protein	Stat1alpha,124,134,Gene/Protein	Stat2,136,141,Gene/Protein	Stat3,147,152,Gene/Protein	tyrosine kinase,164,179,Gene/Protein	Tyk2,180,184,Gene/Protein	IFN - gamma,206,217,Gene/Protein	Stat1alpha,232,242,Gene/Protein	"[{""token"": ""transcription factors"", ""start_span"": 102, ""end_span"": 123, ""type"": ""Gene/Protein""}, {""token"": ""Stat1alpha"", ""start_span"": 124, ""end_span"": 134, ""type"": ""Gene/Protein""}, {""token"": ""Stat2"", ""start_span"": 136, ""end_span"": 141, ""type"": ""Gene/Protein""}, {""token"": ""Stat3"", ""start_span"": 147, ""end_span"": 152, ""type"": ""Gene/Protein""}, {""token"": ""tyrosine kinase"", ""start_span"": 164, ""end_span"": 179, ""type"": ""Gene/Protein""}, {""token"": ""Tyk2"", ""start_span"": 180, ""end_span"": 184, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 206, ""end_span"": 217, ""type"": ""Gene/Protein""}, {""token"": ""Stat1alpha"", ""start_span"": 232, ""end_span"": 242, ""type"": ""Gene/Protein""}]"	train
Recombinant c - Jun and c - Fos were ubiquitinylated by the ubiquitin carrier enzymes E214K, E220K, or E232K in the presence of the ubiquitin - activating enzyme, E1.	c - Jun,12,19,Gene/Protein	c - Fos,24,31,Gene/Protein	ubiquitin carrier enzymes,60,85,Gene/Protein	E214K,86,91,Gene/Protein	E220K,93,98,Gene/Protein	E232K,103,108,Gene/Protein	ubiquitin - activating enzyme,132,161,Gene/Protein	E1,163,165,Gene/Protein	"[{""token"": ""c - Jun"", ""start_span"": 12, ""end_span"": 19, ""type"": ""Gene/Protein""}, {""token"": ""c - Fos"", ""start_span"": 24, ""end_span"": 31, ""type"": ""Gene/Protein""}, {""token"": ""ubiquitin carrier enzymes"", ""start_span"": 60, ""end_span"": 85, ""type"": ""Gene/Protein""}, {""token"": ""E214K"", ""start_span"": 86, ""end_span"": 91, ""type"": ""Gene/Protein""}, {""token"": ""E220K"", ""start_span"": 93, ""end_span"": 98, ""type"": ""Gene/Protein""}, {""token"": ""E232K"", ""start_span"": 103, ""end_span"": 108, ""type"": ""Gene/Protein""}, {""token"": ""ubiquitin - activating enzyme"", ""start_span"": 132, ""end_span"": 161, ""type"": ""Gene/Protein""}, {""token"": ""E1"", ""start_span"": 163, ""end_span"": 165, ""type"": ""Gene/Protein""}]"	train
In this study, we demonstrate that constitutive expression of bcl - xl but not bcl - 2, bcl - xs, bak, bad, or bax was associated with apoptosis resistance after IL - 2 deprivation in CTLL - 2 cells that expressed Tax.	bcl - xl,62,70,Gene/Protein	bcl - 2,79,86,Gene/Protein	bcl - xs,88,96,Gene/Protein	bak,98,101,Gene/Protein	bad,103,106,Gene/Protein	bax,111,114,Gene/Protein	IL - 2,162,168,Gene/Protein	Tax,214,217,Gene/Protein	"[{""token"": ""bcl - xl"", ""start_span"": 62, ""end_span"": 70, ""type"": ""Gene/Protein""}, {""token"": ""bcl - 2"", ""start_span"": 79, ""end_span"": 86, ""type"": ""Gene/Protein""}, {""token"": ""bcl - xs"", ""start_span"": 88, ""end_span"": 96, ""type"": ""Gene/Protein""}, {""token"": ""bak"", ""start_span"": 98, ""end_span"": 101, ""type"": ""Gene/Protein""}, {""token"": ""bad"", ""start_span"": 103, ""end_span"": 106, ""type"": ""Gene/Protein""}, {""token"": ""bax"", ""start_span"": 111, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 162, ""end_span"": 168, ""type"": ""Gene/Protein""}, {""token"": ""Tax"", ""start_span"": 214, ""end_span"": 217, ""type"": ""Gene/Protein""}]"	train
Among upstream signaling molecules of ERK, Shc was constitutively associated with Grb2 and was not tyrosine - phosphorylated by GM - CSF and FMLP, and Sos1 and c - Raf - 1 were not phosphorylated by GM - CSF, IL - 3, TNF, and FMLP in monocytes, whereas all these signaling molecules were affected and / or utilized by GM - CSF in MO7e cells.	upstream signaling molecules,6,34,Gene/Protein	ERK,38,41,Gene/Protein	Shc,43,46,Gene/Protein	GM - CSF,128,136,Gene/Protein	Sos1,151,155,Gene/Protein	c - Raf - 1,160,171,Gene/Protein	GM - CSF,199,207,Gene/Protein	GM - CSF,318,326,Gene/Protein	"[{""token"": ""upstream signaling molecules"", ""start_span"": 6, ""end_span"": 34, ""type"": ""Gene/Protein""}, {""token"": ""ERK"", ""start_span"": 38, ""end_span"": 41, ""type"": ""Gene/Protein""}, {""token"": ""Shc"", ""start_span"": 43, ""end_span"": 46, ""type"": ""Gene/Protein""}, {""token"": ""GM - CSF"", ""start_span"": 128, ""end_span"": 136, ""type"": ""Gene/Protein""}, {""token"": ""Sos1"", ""start_span"": 151, ""end_span"": 155, ""type"": ""Gene/Protein""}, {""token"": ""c - Raf - 1"", ""start_span"": 160, ""end_span"": 171, ""type"": ""Gene/Protein""}, {""token"": ""GM - CSF"", ""start_span"": 199, ""end_span"": 207, ""type"": ""Gene/Protein""}, {""token"": ""GM - CSF"", ""start_span"": 318, ""end_span"": 326, ""type"": ""Gene/Protein""}]"	train
In addition, sodium salicylate and additional NSAIDs used at concentrations that activate HSF1 also inhibited the expression of other monocytic genes ( TNF - alpha, IL - 1beta, IL - 6, IL - 8, IL - 10, ICAM - 1) activated by exposure to a pro - inflammatory stimulus ( lipopolysaccharide, LPS).	HSF1,90,94,Gene/Protein	monocytic genes,134,149,Gene/Protein	TNF - alpha,152,163,Gene/Protein	IL - 1beta,165,175,Gene/Protein	IL - 6,177,183,Gene/Protein	IL - 8,185,191,Gene/Protein	IL - 10,193,200,Gene/Protein	ICAM - 1,202,210,Gene/Protein	"[{""token"": ""HSF1"", ""start_span"": 90, ""end_span"": 94, ""type"": ""Gene/Protein""}, {""token"": ""monocytic genes"", ""start_span"": 134, ""end_span"": 149, ""type"": ""Gene/Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 152, ""end_span"": 163, ""type"": ""Gene/Protein""}, {""token"": ""IL - 1beta"", ""start_span"": 165, ""end_span"": 175, ""type"": ""Gene/Protein""}, {""token"": ""IL - 6"", ""start_span"": 177, ""end_span"": 183, ""type"": ""Gene/Protein""}, {""token"": ""IL - 8"", ""start_span"": 185, ""end_span"": 191, ""type"": ""Gene/Protein""}, {""token"": ""IL - 10"", ""start_span"": 193, ""end_span"": 200, ""type"": ""Gene/Protein""}, {""token"": ""ICAM - 1"", ""start_span"": 202, ""end_span"": 210, ""type"": ""Gene/Protein""}]"	train
In contrast, another inducible gene expression of monocyte chemotactic protein - 1 ( a CC chemokine) and the activation of the transcriptional factor ( FcRFgamma) bound to the gamma response region were similarly or less abundantly induced by IFNgamma treatment in PMA - or RA - differentiated U937 cells, indicating that increased IP - 10 mRNA induction was not due to the augmented ability of the cells to respond to the presence of IFNgamma.	monocyte chemotactic protein - 1,50,82,Gene/Protein	CC chemokine,87,99,Gene/Protein	transcriptional factor,127,149,Gene/Protein	FcRFgamma,152,161,Gene/Protein	gamma response region,176,197,Gene/Protein	IFNgamma,243,251,Gene/Protein	IP - 10 mRNA,332,344,Gene/Protein	IFNgamma,435,443,Gene/Protein	"[{""token"": ""monocyte chemotactic protein - 1"", ""start_span"": 50, ""end_span"": 82, ""type"": ""Gene/Protein""}, {""token"": ""CC chemokine"", ""start_span"": 87, ""end_span"": 99, ""type"": ""Gene/Protein""}, {""token"": ""transcriptional factor"", ""start_span"": 127, ""end_span"": 149, ""type"": ""Gene/Protein""}, {""token"": ""FcRFgamma"", ""start_span"": 152, ""end_span"": 161, ""type"": ""Gene/Protein""}, {""token"": ""gamma response region"", ""start_span"": 176, ""end_span"": 197, ""type"": ""Gene/Protein""}, {""token"": ""IFNgamma"", ""start_span"": 243, ""end_span"": 251, ""type"": ""Gene/Protein""}, {""token"": ""IP - 10 mRNA"", ""start_span"": 332, ""end_span"": 344, ""type"": ""Gene/Protein""}, {""token"": ""IFNgamma"", ""start_span"": 435, ""end_span"": 443, ""type"": ""Gene/Protein""}]"	train
Expression of EBNA2 led to the transcriptional activation of both endogenous or transfected IFN - stimulated genes ( ISGs), genes which contain within their promoters either the interferon - stimulated response element ( ISRE) or the gamma interferon activation site ( GAS).	EBNA2,14,19,Gene/Protein	IFN - stimulated genes,92,114,Gene/Protein	ISGs,117,121,Gene/Protein	promoters,157,166,Gene/Protein	interferon - stimulated response element,178,218,Gene/Protein	ISRE,221,225,Gene/Protein	gamma interferon activation site,234,266,Gene/Protein	GAS,269,272,Gene/Protein	"[{""token"": ""EBNA2"", ""start_span"": 14, ""end_span"": 19, ""type"": ""Gene/Protein""}, {""token"": ""IFN - stimulated genes"", ""start_span"": 92, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""ISGs"", ""start_span"": 117, ""end_span"": 121, ""type"": ""Gene/Protein""}, {""token"": ""promoters"", ""start_span"": 157, ""end_span"": 166, ""type"": ""Gene/Protein""}, {""token"": ""interferon - stimulated response element"", ""start_span"": 178, ""end_span"": 218, ""type"": ""Gene/Protein""}, {""token"": ""ISRE"", ""start_span"": 221, ""end_span"": 225, ""type"": ""Gene/Protein""}, {""token"": ""gamma interferon activation site"", ""start_span"": 234, ""end_span"": 266, ""type"": ""Gene/Protein""}, {""token"": ""GAS"", ""start_span"": 269, ""end_span"": 272, ""type"": ""Gene/Protein""}]"	train
Furthermore, deletion and mutation analyses of the VCAM - 1 promoter performed with chloramphenicol acetyltransferase constructs revealed that Tax was trans activating the VCAM - 1 promoter via two NF - kappaB sites present at bp - 72 and - 57 in the VCAM - 1 gene promoter, with both of them being required for the Tax - induced expression of this adhesion molecule.	VCAM - 1 promoter,51,68,Gene/Protein	chloramphenicol acetyltransferase constructs,84,128,Gene/Protein	Tax,143,146,Gene/Protein	VCAM - 1 promoter,172,189,Gene/Protein	NF - kappaB sites,198,215,Gene/Protein	VCAM - 1 gene promoter,251,273,Gene/Protein	Tax,316,319,Gene/Protein	adhesion molecule,349,366,Gene/Protein	"[{""token"": ""VCAM - 1 promoter"", ""start_span"": 51, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""chloramphenicol acetyltransferase constructs"", ""start_span"": 84, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""Tax"", ""start_span"": 143, ""end_span"": 146, ""type"": ""Gene/Protein""}, {""token"": ""VCAM - 1 promoter"", ""start_span"": 172, ""end_span"": 189, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB sites"", ""start_span"": 198, ""end_span"": 215, ""type"": ""Gene/Protein""}, {""token"": ""VCAM - 1 gene promoter"", ""start_span"": 251, ""end_span"": 273, ""type"": ""Gene/Protein""}, {""token"": ""Tax"", ""start_span"": 316, ""end_span"": 319, ""type"": ""Gene/Protein""}, {""token"": ""adhesion molecule"", ""start_span"": 349, ""end_span"": 366, ""type"": ""Gene/Protein""}]"	train
These results suggest that coordination of NF - kappaB and STAT6 may be required for induction of germline Cepsilon transcription by IL - 4, and that CD40 - mediated NF - kappaB activation may be important in regulating both enhancement of germline Cepsilon transcription and class switching to IgE.	NF - kappaB,43,54,Gene/Protein	STAT6,59,64,Gene/Protein	germline,98,106,Gene/Protein	IL - 4,133,139,Gene/Protein	CD40,150,154,Gene/Protein	NF - kappaB,166,177,Gene/Protein	germline,240,248,Gene/Protein	IgE,295,298,Gene/Protein	"[{""token"": ""NF - kappaB"", ""start_span"": 43, ""end_span"": 54, ""type"": ""Gene/Protein""}, {""token"": ""STAT6"", ""start_span"": 59, ""end_span"": 64, ""type"": ""Gene/Protein""}, {""token"": ""germline"", ""start_span"": 98, ""end_span"": 106, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 133, ""end_span"": 139, ""type"": ""Gene/Protein""}, {""token"": ""CD40"", ""start_span"": 150, ""end_span"": 154, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 166, ""end_span"": 177, ""type"": ""Gene/Protein""}, {""token"": ""germline"", ""start_span"": 240, ""end_span"": 248, ""type"": ""Gene/Protein""}, {""token"": ""IgE"", ""start_span"": 295, ""end_span"": 298, ""type"": ""Gene/Protein""}]"	train
We report the identification and characterization of simple tandem repeat DNA polymorphisms in the genes encoding HNF - 3alpha, - 3beta, - 3gamma, - 4gamma, and - 6 and the mapping of HNF - 6 to chromosome bands 15q21. 1 - 21. 2 by fluorescence in situ hybridization.	simple tandem repeat DNA polymorphisms,53,91,Gene/Protein	HNF - 3alpha,114,126,Gene/Protein	- 3beta,128,135,Gene/Protein	- 3gamma,137,145,Gene/Protein	- 4gamma,147,155,Gene/Protein	- 6,161,164,Gene/Protein	HNF - 6,184,191,Gene/Protein	chromosome bands,195,211,Gene/Protein	"[{""token"": ""simple tandem repeat DNA polymorphisms"", ""start_span"": 53, ""end_span"": 91, ""type"": ""Gene/Protein""}, {""token"": ""HNF - 3alpha"", ""start_span"": 114, ""end_span"": 126, ""type"": ""Gene/Protein""}, {""token"": ""- 3beta"", ""start_span"": 128, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""- 3gamma"", ""start_span"": 137, ""end_span"": 145, ""type"": ""Gene/Protein""}, {""token"": ""- 4gamma"", ""start_span"": 147, ""end_span"": 155, ""type"": ""Gene/Protein""}, {""token"": ""- 6"", ""start_span"": 161, ""end_span"": 164, ""type"": ""Gene/Protein""}, {""token"": ""HNF - 6"", ""start_span"": 184, ""end_span"": 191, ""type"": ""Gene/Protein""}, {""token"": ""chromosome bands"", ""start_span"": 195, ""end_span"": 211, ""type"": ""Gene/Protein""}]"	train
Altogether, our data demonstrate that: ( a) the ability of B cells to release TNF - alpha after triggering of HLA - DR antigens depends on their stage of differentiation; ( b) levels of released TNF - alpha seem to correlate with the stage of B - cell maturation but do not correlate with the amounts of cell surface HLA - DR antigens; ( c) secreted TNF - alpha regulates the levels of expression of NF - kappa B and AP - 1 by an autocrine loop; and ( d) intracellular signals mediating TNF - alpha release by B cells are distinct from those regulating homotypic aggregation and proliferation.	TNF - alpha,78,89,Gene/Protein	HLA - DR antigens,110,127,Gene/Protein	TNF - alpha,195,206,Gene/Protein	cell surface HLA - DR antigens,304,334,Gene/Protein	TNF - alpha,350,361,Gene/Protein	NF - kappa B,400,412,Gene/Protein	AP - 1,417,423,Gene/Protein	TNF - alpha,487,498,Gene/Protein	"[{""token"": ""TNF - alpha"", ""start_span"": 78, ""end_span"": 89, ""type"": ""Gene/Protein""}, {""token"": ""HLA - DR antigens"", ""start_span"": 110, ""end_span"": 127, ""type"": ""Gene/Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 195, ""end_span"": 206, ""type"": ""Gene/Protein""}, {""token"": ""cell surface HLA - DR antigens"", ""start_span"": 304, ""end_span"": 334, ""type"": ""Gene/Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 350, ""end_span"": 361, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 400, ""end_span"": 412, ""type"": ""Gene/Protein""}, {""token"": ""AP - 1"", ""start_span"": 417, ""end_span"": 423, ""type"": ""Gene/Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 487, ""end_span"": 498, ""type"": ""Gene/Protein""}]"	train
These results suggest that 1) lipid A myristoyl fatty acid, although it is important for the induction of inflammatory cytokine production by human monocytes, is not necessary for the induction of Mn SOD, 2) endotoxin - mediated induction of Mn SOD and inflammatory cytokines are regulated, at least in part, through different signal transduction pathways, and 3) failure of the mutant endotoxin to induce tumor necrosis factor - alpha production is, at least in part, due to its inability to activate mitogen - activated protein kinase.	inflammatory cytokine,106,127,Gene/Protein	Mn SOD,197,203,Gene/Protein	endotoxin,208,217,Gene/Protein	Mn SOD,242,248,Gene/Protein	cytokines,266,275,Gene/Protein	mutant endotoxin,379,395,Gene/Protein	tumor necrosis factor - alpha,406,435,Gene/Protein	mitogen - activated protein kinase,502,536,Gene/Protein	"[{""token"": ""inflammatory cytokine"", ""start_span"": 106, ""end_span"": 127, ""type"": ""Gene/Protein""}, {""token"": ""Mn SOD"", ""start_span"": 197, ""end_span"": 203, ""type"": ""Gene/Protein""}, {""token"": ""endotoxin"", ""start_span"": 208, ""end_span"": 217, ""type"": ""Gene/Protein""}, {""token"": ""Mn SOD"", ""start_span"": 242, ""end_span"": 248, ""type"": ""Gene/Protein""}, {""token"": ""cytokines"", ""start_span"": 266, ""end_span"": 275, ""type"": ""Gene/Protein""}, {""token"": ""mutant endotoxin"", ""start_span"": 379, ""end_span"": 395, ""type"": ""Gene/Protein""}, {""token"": ""tumor necrosis factor - alpha"", ""start_span"": 406, ""end_span"": 435, ""type"": ""Gene/Protein""}, {""token"": ""mitogen - activated protein kinase"", ""start_span"": 502, ""end_span"": 536, ""type"": ""Gene/Protein""}]"	train
